time_s,dt_s,lateral_error,forward_error
1768669418.4275146,0.026793241500854492,22.0,0.20000000298023224
1768669418.4287155,0.0012009143829345703,22.0,0.20000000298023224
1768669418.496214,0.06749844551086426,22.0,0.20000000298023224
1768669418.4980834,0.0018694400787353516,22.0,0.20000000298023224
1768669418.5401943,0.04211091995239258,22.0,0.20000000298023224
1768669418.5415423,0.0013480186462402344,22.0,0.20000000298023224
1768669418.5605357,0.018993377685546875,22.0,0.20000000298023224
1768669418.5620146,0.0014789104461669922,22.0,0.20000000298023224
1768669418.6140118,0.05199718475341797,22.0,0.20000000298023224
1768669418.615405,0.0013933181762695312,22.0,0.20000000298023224
1768669418.6385722,0.023167133331298828,22.0,0.20999999344348907
1768669418.6397965,0.0012242794036865234,22.0,0.20999999344348907
1768669418.6659486,0.02615213394165039,22.0,0.20999999344348907
1768669418.6692235,0.0032749176025390625,22.0,0.20999999344348907
1768669418.7080474,0.038823843002319336,22.0,0.20999999344348907
1768669418.7106886,0.0026412010192871094,22.0,0.20999999344348907
1768669418.7522676,0.04157900810241699,22.0,0.20000000298023224
1768669418.7572956,0.0050280094146728516,22.0,0.20000000298023224
1768669418.7877026,0.030406951904296875,22.0,0.20000000298023224
1768669418.7901804,0.002477884292602539,22.0,0.20000000298023224
1768669418.8227062,0.03252577781677246,22.0,0.20000000298023224
1768669418.824516,0.001809835433959961,22.0,0.20000000298023224
1768669418.8662066,0.04169058799743652,22.0,0.20999999344348907
1768669418.867549,0.0013422966003417969,22.0,0.20999999344348907
1768669418.904534,0.036985158920288086,22.0,0.20000000298023224
